id,age,education,marital,gender,ethnic,industry,income
21825,42.572,18,0,1,1,2,56596
21826,46.925,19,1,1,2,6,85074
21827,30.422,14,1,0,2,5,56004
21828,35.777,16,0,0,0,4,62920
21829,49.639,16,0,1,2,7,104365
21830,42.693,12,1,0,0,3,44103
21831,31.733,12,0,0,0,2,43765
21832,42.636,16,1,0,2,5,64647
21833,40.771,16,1,1,1,0,27691
21834,57.093,14,1,0,2,0,32179
21835,35.507,16,1,0,2,1,39999
21836,32.226,14,1,1,1,2,45168
21837,50.44,17,0,1,2,7,104509
21838,36.353,13,2,1,1,0,34324
21839,35.648,16,1,0,2,0,23275
21840,49.419,16,0,1,2,6,104999
21841,48.499,17,0,1,1,1,41272
21842,42.206,16,1,0,0,6,115463
21843,31.709,20,1,1,1,6,97837
21844,33.57,8,1,1,1,4,81642
21845,49.342,14,0,1,1,4,54688
21846,58.935,12,1,1,1,4,67767
21847,51.909,16,1,1,0,3,60322
21848,39.999,14,0,0,2,6,110463
21849,31.353,14,1,0,0,2,48683
21850,42.602,16,1,0,2,1,27105
21851,43.045,11,0,1,2,6,79779
21852,51.71,16,1,0,2,2,35813
21853,46.019,12,2,0,0,5,57403
21854,51.243,18,1,1,1,1,36171
21855,41.945,12,3,0,1,1,27441
21856,37.55,12,1,1,2,5,75619
21857,36.964,8,1,0,2,5,83969
21858,50.933,16,0,1,0,4,70099
21859,44.335,12,0,1,1,7,144669
21860,36.5,17,0,1,0,5,63360
21861,55.753,16,1,0,1,1,33182
21862,40.603,17,0,1,0,6,121239
21863,44.426,14,0,0,1,1,28989
21864,44.646,16,0,0,0,3,62179
21865,30.538,12,3,0,1,4,70667
21866,50.907,16,1,0,0,6,91094
21867,49.928,14,0,1,1,0,29662
21868,34.803,14,2,0,2,5,65641
21869,44.531,17,1,1,2,5,50401
21870,30.905,18,1,0,2,5,53344
21871,56.37,20,1,1,2,7,121302
21872,50.555,14,1,1,2,6,94841
21873,55.49,20,1,1,0,4,52341
21874,51.21,14,1,1,1,4,75481
21875,45.175,21,1,1,0,0,28583
21876,54.164,8,0,0,1,7,96272
21877,49.07,16,0,1,0,0,22327
21878,53.494,12,1,0,2,2,43894
21879,49.571,16,0,1,1,2,55842
21880,51.736,14,0,0,0,3,43265
21881,44.426,13,1,0,2,3,53601
21882,53.026,16,0,0,1,0,27784
21883,30.175,14,0,1,2,6,128785
21884,35.738,14,1,0,0,1,37193
21885,40.639,12,0,1,1,4,58798
21886,46.433,17,0,0,2,7,109689
21887,36.907,13,2,1,1,7,136547
21888,38.303,16,1,1,0,6,105951
21889,41.899,20,0,1,2,5,59301
21890,47.71,18,0,0,0,0,33285
21891,31.508,18,1,1,0,4,63630
21892,56.697,16,0,0,2,1,36240
21893,46.617,12,1,1,2,5,71165
21894,47.915,12,1,1,2,5,66830
21895,38.218,12,0,0,1,3,39829
21896,42.957,12,0,1,1,3,49215
21897,40.538,14,0,1,1,6,71169
21898,33.992,16,0,0,0,3,51613
21899,57.043,18,3,0,0,1,39679
21900,39.355,16,2,1,2,5,53293
21901,34.431,18,1,0,2,7,103587
21902,42.557,11,0,1,0,1,40688
21903,53.576,18,2,1,2,6,95677
21904,41.806,16,1,1,1,6,67124
21905,33.878,16,1,1,0,2,51074
21906,32.327,16,1,1,2,5,66502
21907,51.187,18,0,0,1,1,36955
21908,32.056,16,1,1,2,0,22895
21909,52.245,16,0,0,1,1,45119
21910,44.734,17,1,1,1,4,67814
21911,36.336,14,0,0,2,5,65821
21912,39.447,19,0,0,0,0,28197
21913,32.415,16,1,0,0,0,35065
21914,41.589,16,1,0,2,3,66957
21915,41.059,20,0,0,1,0,27568
21916,31.749,16,0,0,0,3,54535
21917,51.168,14,0,1,2,5,71953
21918,55.386,13,1,1,0,4,48160
21919,42.729,18,1,1,0,6,118871
21920,45.527,20,1,1,1,4,73730
21921,37.76,16,0,0,2,0,27289
21922,49.265,17,0,0,2,5,84363
21923,56.645,17,0,1,2,6,82071
21924,53.962,14,0,1,2,6,81917
21925,39.113,14,0,1,2,3,56249
21926,57.656,16,1,0,0,1,33604
21927,35.25,14,1,0,1,0,27598
21928,47.596,13,2,1,2,7,95093
21929,33.084,16,0,1,1,7,122748
21930,53.872,16,0,1,2,7,94425
21931,33.685,14,1,1,1,2,40525
21932,51.216,14,2,0,1,2,49910
21933,30.474,14,1,1,1,4,65405
21934,32.031,16,0,0,2,5,62910
21935,55.48,16,1,1,0,7,113077
21936,44.538,13,1,0,2,6,87978
21937,54.64,14,0,1,2,7,143685
21938,47.521,18,1,0,2,2,38842
21939,35.416,16,0,0,1,0,26426
21940,31.722,16,1,0,2,2,37149
21941,51.074,20,2,0,1,6,92709
21942,32.252,16,0,1,2,5,56890
21943,38.714,12,0,1,1,4,54280
21944,59.116,18,1,0,2,6,79462
21945,49.365,14,1,0,1,1,35445
21946,32.574,16,0,0,2,5,62954
21947,49.101,13,1,0,0,3,41699
21948,52.507,16,0,0,0,6,75052
21949,45.471,12,1,0,0,1,42955
21950,31.675,12,2,1,2,5,61729
21951,52.747,12,3,0,2,5,60790
21952,34.297,16,1,1,0,2,43648
21953,42.602,16,1,1,0,4,74005
21954,36.959,16,2,1,0,6,94108
21955,59.767,18,1,0,0,3,61278
21956,31.168,16,1,1,1,4,59415
21957,54.231,17,1,1,1,3,61840
21958,33.352,13,1,1,0,6,106521
21959,38.952,16,2,0,1,0,27995
21960,45.383,14,0,0,1,3,51975
21961,31.027,18,0,0,1,3,43562
21962,32.551,16,1,0,0,2,45146
21963,35.325,18,0,1,2,5,59267
21964,47.365,11,0,0,0,2,40142
21965,48.069,16,1,0,1,3,52883
21966,51.122,18,1,0,2,0,31987
21967,50.577,12,1,0,2,7,151856
21968,58.06,16,0,1,0,7,140058
21969,45.437,16,0,0,0,1,43029
21970,54.244,18,1,0,1,1,27483
21971,31.359,14,1,1,2,6,104004
21972,46.31,14,0,1,2,1,39081
21973,48.374,18,0,0,1,0,29021
21974,47.9,10,1,0,2,2,41257
21975,51.606,16,2,0,2,6,69574
21976,53.669,12,3,1,0,3,61330
21977,36.14,16,1,1,1,4,53181
21978,36.366,14,2,1,2,7,113038
21979,50.804,12,2,1,1,4,54517
21980,53.842,16,0,0,0,5,68795
21981,55.319,16,1,0,1,1,28786
21982,35.192,18,1,0,1,5,78133
21983,46.628,12,1,0,0,1,36989
21984,53.727,16,0,0,0,3,57809
21985,55.845,16,1,1,2,2,35052
21986,47.35,12,2,0,0,2,42458
21987,43.539,18,2,1,2,6,87712
21988,30.391,17,0,0,2,7,116450
21989,52.713,18,1,1,2,6,92712
21990,49.233,16,1,1,0,3,59661
21991,31.819,16,1,1,0,5,75373
21992,40.81,16,1,1,1,3,56110
21993,33.891,20,1,1,0,5,58321
21994,52.117,12,1,0,2,0,28298
21995,56.021,16,1,0,0,2,38190
21996,36.25,16,0,1,0,4,70502
21997,32.751,14,0,0,2,5,58758
21998,47.233,18,2,1,1,2,50001
21999,36.52,17,1,1,2,2,42448
22000,41.444,16,1,1,0,2,49143
22001,47.514,16,1,0,0,1,37215
22002,59.754,13,0,0,0,2,39290
22003,33.913,18,1,1,2,7,90651
22004,39.64,12,2,0,2,5,69643
22005,42.458,14,0,0,1,0,20954
22006,55.431,14,1,0,1,0,25758
22007,54.173,12,0,0,1,1,35931
22008,51.672,17,1,0,2,5,74796
22009,53.038,13,0,0,1,3,56031
22010,41.84,18,1,0,1,7,135290
22011,41.864,12,3,0,0,1,39838
22012,32.87,16,1,1,1,2,50460
22013,44.09,16,2,0,1,1,28019
22014,33.02,16,0,1,2,6,123115
22015,35.701,9,1,0,1,0,28256
22016,47.74,12,3,1,1,1,38292
22017,46.476,16,1,0,2,0,29411
22018,30.365,18,1,0,2,2,45462
22019,57.714,19,0,0,2,2,39455
22020,49.851,14,1,0,1,6,106850
22021,32.581,16,0,1,0,2,45324
22022,36.603,16,3,0,1,6,81444
22023,52.594,16,2,0,2,0,29023
22024,30.725,12,0,0,1,1,35062
22025,58.839,16,1,1,1,2,46754
22026,36.188,12,1,0,0,3,57278
22027,43.173,16,2,0,2,3,48148
22028,49.699,12,0,1,0,1,40423
22029,34.245,20,1,1,0,3,62908
22030,49.268,16,1,0,2,7,99458
22031,31.575,13,1,1,0,0,25850
22032,52.799,14,3,1,0,3,51706
22033,33.704,16,1,0,1,1,38389
22034,40.818,21,2,1,1,7,111846
22035,52.372,14,0,1,1,4,53973
22036,42.553,14,2,0,0,3,50990
22037,58.749,14,1,0,1,1,41652
22038,50.108,12,0,0,2,5,78334
22039,57.974,16,0,0,0,1,41454
22040,35.451,16,0,1,0,4,58213
22041,42.415,16,1,1,0,2,56286
22042,48.886,16,0,0,2,6,117786
22043,49.663,14,1,1,0,1,42308
22044,59.86,16,1,1,2,1,33511
22045,53.247,14,1,1,2,6,80887
22046,39.852,12,1,0,1,2,53838
22047,53.568,12,1,1,0,1,39130
22048,51.747,14,0,1,2,6,95589
22049,40.243,18,0,1,2,2,46212
22050,48.613,14,1,1,0,2,47792
22051,51.178,16,2,0,2,6,68198
22052,54.926,12,3,0,0,1,39016
22053,40.347,12,0,1,1,0,24530
22054,43.753,16,0,1,1,2,59416
22055,49.585,16,0,0,1,3,68684
22056,35.096,16,2,1,1,3,62410
22057,46.764,12,2,1,2,5,58812
22058,53.204,16,1,1,0,1,40752
22059,48.157,9,3,0,0,2,45364
22060,48.618,19,3,1,1,3,55221
22061,55.189,16,1,0,0,1,32973
22062,39.637,19,3,0,2,6,82614
22063,34.396,18,1,1,2,5,57260
22064,51.261,16,1,0,0,3,44809
22065,53.359,16,2,0,2,1,33237
22066,33.352,14,0,1,2,6,127725
22067,42.333,16,1,1,1,2,49965
22068,42.882,18,0,0,0,3,63269
22069,33.484,14,0,1,2,7,137949
22070,38.92,16,1,0,1,0,29316
22071,42.119,12,1,1,1,4,68025
22072,55.934,16,1,1,1,0,20662
22073,57.106,12,1,1,2,5,56410
22074,46.397,17,0,0,1,2,48957
22075,45.656,14,0,0,0,1,33366
22076,46.546,18,1,0,0,5,57758
22077,54.165,14,1,0,1,3,53137
22078,36.681,12,0,0,1,1,39459
22079,33.06,11,1,0,1,3,51032
22080,31.689,16,2,0,0,3,37425
22081,53.979,18,0,0,0,5,66615
22082,34.867,16,1,1,2,5,47162
22083,49.882,16,0,0,1,0,35422
22084,37.691,14,2,1,1,4,63455
22085,30.86,16,1,0,2,5,54593
22086,37.588,8,1,0,2,2,46924
22087,30.203,12,0,1,2,1,31743
22088,51.9,12,0,0,1,1,32288
22089,46.044,14,0,1,0,2,46404
22090,50.35,12,3,0,1,3,47164
22091,40.448,14,1,1,1,3,63777
22092,41.486,21,0,0,0,3,52423
22093,41.166,16,1,1,2,6,99154
22094,35.901,16,1,1,0,4,55995
22095,34.295,12,1,0,0,2,42711
22096,31.151,18,1,1,1,0,23594
22097,34.191,10,1,0,1,0,30491
22098,56.926,12,1,0,1,0,32384
22099,56.86,14,2,0,2,5,86621
22100,58.509,16,1,0,2,5,69471
22101,51.397,12,0,0,0,3,50068
22102,50.192,14,0,0,1,2,37526
22103,48.631,16,1,0,1,2,39602
22104,39.908,16,1,1,1,4,75055
22105,46.802,12,2,0,2,1,31972
22106,51.555,16,0,1,1,4,68391
22107,37.537,12,0,1,2,2,33032
22108,48.362,12,2,0,0,0,34890
22109,38.696,16,3,1,1,7,83066
22110,33.726,14,1,1,0,5,72530
22111,39.624,14,1,1,2,7,119629
22112,33.094,14,1,0,0,0,23459
22113,49.517,12,2,0,0,1,34185
22114,31.617,16,1,1,2,6,81476
22115,47.268,21,1,0,1,6,106508
22116,48.377,18,1,1,0,2,56643
22117,47.712,12,0,0,0,5,61261
22118,44.55,16,1,0,0,7,94120
22119,47.353,12,1,1,1,4,63680
22120,35.251,16,1,0,2,5,85957
22121,38.373,19,2,1,2,6,98524
22122,50.633,16,2,0,0,3,55697
22123,42.726,16,0,0,0,6,109244
22124,32.888,16,2,1,2,7,152630
22125,36.618,16,2,1,1,2,41194
22126,39.041,12,1,1,0,1,43967
22127,49.08,17,0,1,0,3,65666
22128,49.44,14,0,1,0,4,74430
22129,31.667,16,3,0,2,0,26217
22130,44.367,16,1,1,0,1,46799
22131,35.484,20,1,0,1,0,31806
22132,48.787,14,0,1,0,6,63320
22133,44.546,14,0,1,1,4,58690
22134,43.121,20,0,1,0,2,50857
22135,43.168,16,1,1,0,2,54369
22136,53.679,16,1,0,0,2,39499
22137,54.197,16,2,1,1,2,36270
22138,56.124,18,1,0,2,5,62928
22139,32.204,19,2,0,1,3,46730
22140,31.954,17,0,1,2,1,41913
22141,57.129,18,1,0,0,1,35551
22142,39.247,16,1,1,1,4,66975
22143,31.865,18,2,0,0,7,82035
22144,38.246,16,1,1,1,4,78445
22145,53.213,16,1,0,1,1,36624
22146,44.619,16,3,0,2,7,136200
22147,36.801,13,0,0,1,3,59616
22148,52.786,16,1,0,2,6,71553
22149,53.177,14,1,1,1,2,33485
22150,55.365,16,0,1,1,4,76953
22151,41.592,16,1,1,0,3,57077
22152,55.367,16,2,0,0,4,57754
22153,38.865,18,1,0,0,3,44548
22154,47.748,12,2,1,1,0,30193
22155,42.396,17,0,0,2,1,35539
22156,59.597,14,1,0,0,1,39520
22157,40.571,16,1,1,2,2,51262
22158,51.103,16,2,1,1,4,61314
22159,31.546,16,1,1,0,2,43661
22160,30.08,18,2,0,2,3,51865
22161,52.878,12,0,0,1,3,53247
22162,43.731,18,3,1,2,7,121215
22163,32.567,16,0,0,2,5,70259
22164,56.027,21,0,1,1,7,86443
22165,41.764,12,1,1,2,1,42211
22166,57.27,17,0,0,2,5,67089
22167,42.004,17,1,0,0,3,40043
22168,32.014,21,1,0,1,1,30310
22169,49.862,12,0,0,2,5,72393
22170,38.125,16,2,0,0,0,27882
22171,33.614,16,1,0,2,6,97648
22172,38.575,16,1,0,0,3,46496
22173,59.453,14,0,1,1,1,35268
22174,53.261,17,2,1,2,6,87130
22175,44.134,17,2,0,0,1,37831
22176,54.944,13,1,0,2,2,58510
22177,51.484,13,0,0,0,5,52960
22178,39.617,18,3,1,2,2,59589
22179,52.378,14,0,0,1,1,42132
22180,51.024,20,1,0,1,7,120709
22181,43.048,16,2,1,2,5,82406
22182,37.331,20,0,1,0,3,40007
22183,42.371,20,1,1,1,1,28440
22184,36.613,16,1,1,1,4,62200
22185,32.768,16,1,1,2,6,95871
22186,37.781,22,3,1,1,2,60543
22187,32.969,14,1,0,0,3,59161
22188,49.353,18,2,1,0,4,54691
22189,33.226,12,2,1,0,1,40006
22190,39.663,18,3,0,0,0,24131
22191,44.547,12,1,0,0,7,133887
22192,36.411,10,1,0,1,2,57046
22193,41.529,16,0,1,1,0,28087
22194,30.746,14,0,1,0,4,72122
22195,38,12,2,0,2,5,75555
22196,34.653,9,1,1,0,6,88375
22197,34.37,16,1,0,1,2,42193
22198,44.197,20,0,0,1,0,24201
22199,30.469,16,2,1,2,5,54180
22200,32.937,17,0,1,0,1,38997
22201,35.972,16,1,0,0,0,26421
22202,47.285,18,0,1,1,4,68304
22203,37.952,16,0,0,0,6,110632
22204,32.299,13,2,1,0,4,60713
22205,42.01,20,0,1,2,7,127324
22206,48.572,18,1,0,1,2,45807
22207,56.036,16,0,0,2,5,59317
22208,35.522,20,1,0,2,1,35681
22209,55.609,18,2,1,1,1,28770
22210,51.027,16,0,0,1,3,54161
22211,48.071,16,0,0,0,0,31640
22212,57.076,14,0,0,1,0,25023
22213,54.611,13,1,1,2,6,120965
22214,57.146,16,1,0,2,5,69819
22215,45.015,20,1,1,1,7,149747
22216,43.248,14,0,1,2,6,104550
22217,46.446,16,0,0,2,0,35316
22218,57.641,12,1,1,1,1,29974
22219,47.457,18,1,1,1,3,60820
22220,34.958,14,0,1,1,6,68110
22221,38.511,14,1,1,2,5,55202
22222,45.176,12,1,0,1,1,38181
22223,58.578,18,0,0,2,6,103980
22224,42.237,16,2,0,1,1,34444
22225,55.177,18,1,1,0,1,33076
22226,35.008,12,1,0,1,0,28310
22227,49.598,12,0,0,2,7,112409
22228,56.893,14,1,0,2,5,61254
22229,33.808,17,2,1,1,1,28050
22230,33.868,13,1,1,1,1,33075
22231,46.245,16,2,1,1,4,51565
22232,54.045,16,1,1,0,4,57280
22233,37.762,14,1,1,1,4,43330
22234,43.518,16,0,0,0,6,83477
22235,48.63,18,0,0,2,0,32617
22236,35.096,16,0,0,2,5,59910
22237,37.25,16,1,1,0,4,63418
22238,36.517,14,1,0,0,1,29185
22239,31.081,16,1,0,1,5,82668
22240,43.163,14,1,1,0,0,27047
22241,57.156,13,1,1,1,3,52314
22242,36.656,19,0,0,2,2,54179
22243,53.014,16,2,1,0,6,80187
22244,48.62,16,1,0,1,3,46676
22245,31.503,16,1,1,0,4,57371
22246,48.14,12,0,1,1,0,31265
22247,40.402,13,1,0,2,3,60070
22248,39.91,14,0,0,0,6,107569
22249,35.21,19,2,0,2,0,26804
22250,46.83,19,2,0,1,3,63661
22251,58.354,14,1,1,2,2,37321
22252,44.602,12,1,0,2,5,81760
22253,56.467,16,1,0,2,2,50886
22254,44.349,16,0,0,2,2,44964
22255,40.8,22,1,0,1,0,27631
22256,33.263,13,0,0,2,5,55899
22257,50.245,21,0,0,0,1,38703
22258,45.933,17,2,0,2,5,56378
22259,57.446,12,3,1,1,2,40542
22260,37.869,14,1,1,2,6,116122
22261,49.403,14,0,0,0,1,37592
22262,33.774,12,0,1,0,4,61468
22263,42.784,16,0,0,0,3,59425
22264,56.22,17,0,0,2,0,34171
22265,31.358,20,2,1,1,4,62688
22266,51.043,17,1,1,2,5,55152
22267,50.041,18,1,1,2,6,117233
22268,34.666,16,1,0,0,5,77206
22269,50.938,17,2,0,0,0,31091
22270,55.704,18,1,0,1,3,62806
22271,33.02,12,1,0,2,3,40752
22272,30.469,16,1,1,2,6,74864
22273,51.392,12,1,0,2,2,46335
22274,39.548,16,1,0,2,0,35807
22275,52.218,12,0,0,0,1,35849
22276,50.603,16,2,0,2,2,44660
22277,58.668,16,2,0,2,1,35217
22278,49.544,12,2,1,0,3,45621
22279,47.126,12,1,0,1,2,47454
22280,50.885,12,1,0,2,3,51995
22281,35.07,14,1,0,1,3,56582
22282,53.461,16,3,1,2,5,53425
22283,34.88,12,0,0,0,5,83308
22284,54.758,16,3,0,1,1,43247
22285,39.923,16,1,0,1,2,35022
22286,47.837,12,0,1,0,5,59544
22287,54.774,12,1,1,0,7,107995
22288,54.473,16,1,1,1,5,81696
22289,31.514,18,0,1,0,6,73345
22290,48.087,16,1,0,2,6,111946
22291,47.49,16,0,0,2,6,110273
22292,43.714,20,0,0,0,5,65573
22293,34.838,20,0,1,0,3,54270
22294,40.054,12,1,1,2,2,49531
22295,54.384,17,1,1,2,6,109966
22296,39.726,14,0,0,2,6,71265
22297,56.163,12,2,0,2,2,39591
22298,57.066,12,1,1,2,6,87697
22299,41.871,14,0,0,2,5,56050
22300,43.638,14,1,1,2,5,76411
22301,43.06,17,0,0,2,0,32644
22302,43.185,14,0,1,0,5,62846
22303,33.237,14,0,1,2,5,44675
22304,32.103,16,0,1,0,4,56663
22305,37.307,21,1,0,0,2,36414
22306,46.492,20,1,1,0,3,48495
22307,42.621,16,1,1,0,0,32321
22308,32.723,13,0,0,1,0,28113
22309,45.903,16,1,0,2,1,34247
22310,36.156,12,1,0,2,1,38606
22311,35.861,16,3,1,0,2,47120
22312,30.161,18,1,1,1,2,52288
22313,51.851,16,1,0,0,1,32595
22314,48.168,17,0,1,2,3,47853
22315,46.791,12,0,0,1,2,36195
22316,50.876,16,0,0,1,3,53830
22317,33.539,18,1,0,1,0,36250
22318,58.132,16,0,0,1,1,36314
22319,55.044,12,0,0,0,2,52388
22320,49.124,16,1,1,1,0,25334
22321,42.603,16,1,0,2,5,91276
22322,32.225,16,0,1,1,6,71081
22323,54.954,16,1,1,0,5,56862
22324,39.163,18,1,0,0,3,44209
22325,54.235,12,1,0,0,0,29528
22326,58.178,12,1,1,0,3,45254
22327,33.434,16,3,0,2,2,44362
22328,49.865,21,0,1,0,6,69338
22329,55.483,12,1,1,0,4,45452
22330,37.346,14,1,1,2,6,72539
22331,38.447,12,1,0,1,0,29359
22332,47.811,16,1,0,0,2,39326
22333,34.373,12,1,0,1,1,42494
22334,54.785,16,1,1,1,4,60976
22335,37.649,17,1,1,0,5,87561
22336,44.569,14,0,0,2,5,63340
22337,47.09,12,0,0,1,2,42521
22338,41.539,12,0,0,1,5,72569
22339,55.197,13,0,1,2,2,48583
22340,39.064,12,0,1,0,5,72643
22341,58.217,14,1,1,2,6,82552
22342,48.716,12,0,1,1,3,51355
22343,47.669,17,0,0,0,2,41044
22344,37.681,16,0,0,2,5,56491
22345,45.11,14,0,0,2,5,87246
22346,52.189,16,0,0,1,0,28691
22347,41.711,16,1,0,0,3,47504
22348,32.702,16,1,1,0,4,67600
22349,46.825,18,1,0,2,2,48320
22350,34.916,17,0,1,0,3,52583
22351,49.594,12,1,1,1,1,34764
22352,32.161,16,1,0,2,7,113283
22353,50.835,16,2,0,0,0,24499
22354,31.353,13,3,0,0,2,43314
22355,42.004,16,1,0,0,3,41866
22356,51.415,14,0,1,0,2,44391
22357,45.658,16,1,1,1,1,30818
22358,53.512,14,3,1,1,4,71654
22359,46.343,21,1,0,0,2,45746
22360,33.156,12,1,1,2,7,114622
22361,45.22,14,1,0,2,6,96014
22362,37.443,13,1,1,2,7,98390
22363,44.963,16,0,1,2,6,92758
22364,42.041,16,1,0,2,3,48146
22365,37.193,16,1,0,0,0,35428
22366,40.074,18,1,1,2,7,95454
22367,30.343,21,0,1,0,1,25264
22368,45.074,12,1,1,2,6,54164
22369,58.978,16,0,0,0,2,49574
22370,52.585,12,0,0,0,3,50720
22371,35.543,16,1,0,0,2,35729
22372,44.517,12,1,1,0,6,88419
22373,58.368,12,1,0,1,0,27934
22374,56.879,14,0,0,0,2,50051
22375,48.889,20,1,0,0,3,57021
22376,30.762,16,0,0,2,5,76046
22377,52.108,14,3,0,0,1,37860
22378,46.903,13,1,1,1,6,66662
22379,41.509,16,2,0,0,5,79085
22380,54.051,12,2,1,1,2,45023
22381,45.423,21,0,0,0,0,24871
22382,50.126,12,2,1,0,3,49439
22383,59.005,12,1,0,1,2,40292
22384,55.69,16,1,0,0,1,39447
22385,41.503,14,0,1,2,6,112597
22386,52.435,16,0,1,2,6,121679
22387,37.737,16,0,1,0,4,79823
22388,35.152,14,0,0,1,0,27351
22389,51.227,16,2,1,1,0,27031
22390,46.923,16,0,1,0,3,61336
22391,34.695,13,1,0,2,6,127718
22392,44.551,17,0,1,2,6,126689
22393,35.582,12,0,1,0,1,36012
22394,42.182,16,1,0,0,1,34029
22395,42.124,17,0,0,1,2,43660
22396,55.214,14,1,1,1,4,48536
22397,48.428,16,1,0,1,3,43616
22398,43.445,16,1,1,2,4,72599
22399,34.49,16,0,1,0,4,58126
22400,54.71,16,0,0,2,7,101518
22401,55.901,12,1,1,2,2,36713
22402,32.116,14,0,1,1,2,39478
22403,51.539,16,1,0,0,0,25987
22404,40.562,18,0,0,1,1,40839
22405,30.248,20,1,1,0,6,91194
22406,41.889,13,1,1,2,6,96811
22407,45.17,16,1,1,1,1,40594
22408,45.773,11,1,0,0,1,29227
22409,30.185,13,1,1,1,0,28248
22410,59.934,16,0,1,1,0,27998
22411,48.709,20,1,1,2,6,84275
22412,54.534,14,2,1,0,0,33534
22413,44.396,16,0,0,1,3,37435
22414,30.346,12,1,0,2,3,46383
22415,37.509,16,2,1,2,3,48462
22416,32.785,12,1,1,2,6,80240
22417,51.318,18,1,0,2,6,102448
22418,43.623,20,1,1,0,6,99342
22419,33.976,12,1,1,0,6,111903
22420,31.549,14,3,0,1,0,25349
22421,42.95,16,0,1,1,4,55771
22422,38.872,12,1,0,2,5,49056
22423,50.219,12,3,0,1,0,25372
22424,46.709,14,1,0,2,2,48388
22425,59.467,17,1,0,2,3,63428
22426,44.331,12,1,1,1,4,44480
22427,42.838,12,1,0,1,5,73382
22428,53.136,12,0,0,1,7,105469
22429,40.786,16,1,0,0,2,37820
22430,46.299,17,0,0,1,0,36792
22431,39.464,17,1,1,0,6,110766
22432,54.797,12,1,1,0,3,45410
22433,44.836,16,1,0,0,3,52694
22434,40.426,16,3,0,2,6,99555
22435,51.662,12,2,0,0,1,33302
22436,58.965,17,3,1,1,6,78187
22437,30.104,14,0,0,2,1,41345
22438,46.032,18,0,0,1,3,55426
22439,30.565,8,0,0,0,3,59908
22440,31.211,17,1,0,1,1,39455
22441,40.868,16,1,1,2,6,101662
22442,42.964,18,0,1,2,1,37829
22443,55.986,12,0,1,1,2,49663
22444,42.508,16,3,0,2,2,50236
22445,37.442,16,2,1,1,4,57631
22446,58.429,12,0,0,2,5,50196
22447,52.177,14,1,1,0,1,34381
22448,58.329,12,0,0,2,3,48245
22449,38.659,12,1,0,0,1,33049
22450,53.872,12,0,1,1,2,47572
22451,48.68,14,2,1,1,4,52162
22452,38.992,12,1,0,2,6,93935
22453,42.134,16,0,1,2,6,102422
22454,37.232,16,1,1,2,6,87522
22455,52.821,18,1,0,0,2,44932
22456,40.435,16,0,0,1,3,60460
22457,49.73,12,1,0,0,1,29854
22458,38.392,16,0,1,2,5,79013
22459,39.624,12,2,0,1,6,64789
22460,55.013,14,1,1,0,4,69123
22461,43.941,16,1,0,0,1,38060
22462,58.257,16,1,0,0,5,56535
22463,47.501,12,0,0,0,3,56918
22464,50.302,20,2,0,0,1,33612
22465,37.661,12,0,0,2,2,38227
22466,44.753,16,1,0,1,3,58593
22467,54.549,18,0,0,1,2,44802
22468,37.07,12,2,1,2,6,114034
22469,31.399,16,1,1,1,7,105630
22470,34.302,8,3,1,0,0,28295
22471,46.947,14,0,0,0,3,46159
22472,43.294,16,1,0,2,5,76393
22473,42.131,16,1,0,0,1,32987
22474,49.687,14,1,1,0,1,42146
22475,45.858,13,1,1,0,5,72977
22476,46.072,13,2,1,2,5,75645
22477,44.675,16,1,0,1,0,26544
22478,37.81,16,1,0,2,6,116396
22479,52.172,16,1,1,0,1,34726
22480,51.961,12,0,0,0,3,39552
22481,49.775,18,2,1,0,3,59380
22482,49.032,17,1,1,0,4,64963
22483,33.44,16,1,0,1,0,29930
22484,38.485,10,0,1,0,2,49369
22485,55.346,18,3,1,0,3,49332
22486,53.245,12,1,1,2,5,53933
22487,31.8,16,1,0,2,7,97306
22488,44.104,12,1,1,0,5,62757
22489,47.31,12,1,1,1,6,113404
22490,43.526,16,1,1,0,4,70399
22491,49.189,12,0,0,2,1,32910
22492,55.238,18,1,0,2,2,45082
22493,36.447,14,1,0,2,6,96934
22494,34.445,16,2,1,2,5,85777
22495,34.911,12,1,0,2,5,82367
22496,41.609,13,0,1,2,7,83815
22497,37.871,12,0,1,1,0,30602
22498,33.643,21,1,0,2,2,54538
22499,52.791,17,1,1,1,7,91589
22500,46.686,12,3,1,0,7,93135
22501,50.328,16,0,0,2,2,51590
22502,43.141,12,1,0,2,5,56144
22503,34.319,16,0,1,0,4,55104
22504,35.469,12,1,0,2,2,51435
22505,59.676,11,1,0,0,3,44244
22506,30.425,16,1,0,2,2,47221
22507,46.761,12,0,0,0,0,27941
22508,36.82,16,0,0,2,5,53316
22509,35.56,16,1,1,0,7,115771
22510,43.827,16,0,0,2,1,41293
22511,43.268,8,1,1,0,3,41260
22512,47.163,0,1,0,2,2,43714
22513,35.803,12,3,1,2,7,122563
22514,50.662,12,1,1,2,5,79097
22515,48.194,0,0,1,1,6,80623
22516,49.824,13,0,1,1,4,47144
22517,42.162,12,0,0,0,2,48921
22518,59.89,14,0,1,2,6,90500
22519,59.453,16,1,1,2,5,56738
22520,47.227,17,2,1,1,0,27002
22521,51.465,17,1,1,1,3,67095
22522,42.47,12,1,1,0,4,62565
22523,59.84,17,2,0,0,1,33187
