id,age,education,marital,gender,ethnic,industry,income
20311,37.043,17,1,1,0,4,48120
20312,38.18,12,1,0,1,1,38866
20313,47.087,16,1,0,1,0,21784
20314,35.505,19,1,1,0,1,44697
20315,51.503,16,2,0,0,6,105759
20316,32.467,22,2,0,1,6,60085
20317,37.044,13,1,0,1,2,48011
20318,40.317,12,1,0,1,2,50024
20319,35.009,16,1,0,2,7,128647
20320,34.799,11,1,1,1,5,51754
20321,33.245,14,1,1,0,1,31673
20322,33.189,14,1,1,2,2,39690
20323,34.629,17,0,0,1,0,33232
20324,38.943,14,0,1,0,3,63741
20325,59.146,16,1,0,2,0,27586
20326,49.837,12,0,1,1,3,65882
20327,47.538,16,1,0,0,1,38763
20328,36.906,14,1,1,2,7,98792
20329,35.058,20,1,0,2,2,51254
20330,41.703,17,0,0,0,2,41000
20331,32.207,12,1,1,2,1,37612
20332,39.023,16,1,0,2,1,41579
20333,30.669,16,1,0,2,6,92922
20334,55.677,16,2,0,2,2,41321
20335,38.539,17,3,0,0,6,104475
20336,31.554,12,1,1,1,7,143175
20337,40.111,16,1,1,0,2,43151
20338,47.172,12,2,1,2,5,58672
20339,49.985,12,1,1,0,3,53843
20340,39.74,12,1,1,2,1,35196
20341,31.676,12,1,1,0,6,96834
20342,32.099,12,0,0,0,5,65534
20343,31.184,12,0,1,1,1,28361
20344,44.435,16,1,1,2,6,74092
20345,47.873,18,0,1,1,6,54426
20346,53.266,14,1,0,2,1,32492
20347,47.971,14,1,1,0,2,43715
20348,54.178,10,1,0,0,6,130580
20349,47.927,13,1,0,1,7,114204
20350,35.136,14,1,1,2,1,39910
20351,42.563,14,1,1,1,1,28983
20352,32.153,16,0,1,2,5,67700
20353,53.953,18,0,1,1,4,45432
20354,31.77,16,0,0,2,1,37089
20355,32.012,18,0,1,2,0,27023
20356,53.585,0,1,1,0,6,84894
20357,35.35,13,0,1,2,7,103611
20358,47.927,16,2,0,2,2,37933
20359,49.098,14,0,0,1,7,116380
20360,50.088,17,3,1,0,6,82011
20361,42.919,14,1,0,0,3,52957
20362,35.635,20,3,0,2,3,50811
20363,49.744,12,1,1,0,0,26261
20364,38.466,16,0,0,1,0,22952
20365,44.647,21,0,1,2,4,52953
20366,53.479,14,0,1,0,6,97604
20367,31.409,16,1,0,2,5,65311
20368,57.934,14,2,1,0,5,77465
20369,34.366,16,3,0,2,5,75354
20370,50.32,14,1,0,2,7,123282
20371,32.889,8,2,0,0,3,38979
20372,46.901,8,1,0,1,2,38352
20373,36.52,12,0,0,0,1,33456
20374,39.361,17,1,0,0,6,63745
20375,47.22,21,3,0,1,6,83517
20376,34.965,14,2,0,1,5,79900
20377,33.219,16,1,1,2,6,117635
20378,42.82,16,1,1,2,6,84496
20379,41.217,18,0,1,2,0,25176
20380,36.121,14,1,0,2,3,52395
20381,46.439,13,3,0,2,6,86837
20382,48.141,18,0,1,0,2,47708
20383,35.054,16,2,1,0,1,34911
20384,32.329,16,1,1,1,4,59407
20385,36.805,12,0,0,0,6,115848
20386,41.352,14,1,1,2,3,53335
20387,38.945,11,1,1,2,6,117178
20388,40.138,20,0,1,1,1,33067
20389,59.987,18,0,1,1,5,65289
20390,57.604,14,1,1,0,5,62254
20391,43.739,13,1,0,2,5,62395
20392,31.385,13,1,1,1,4,59279
20393,58.242,14,1,1,2,6,75379
20394,57.653,9,1,0,1,6,116493
20395,48.431,14,0,1,0,3,55426
20396,45.286,14,1,1,1,0,32553
20397,50.613,16,1,0,2,7,75913
20398,39.243,16,1,1,0,2,40017
20399,59.064,17,1,0,1,1,35850
20400,37.372,12,1,1,1,0,20961
20401,32.727,21,1,0,1,0,32713
20402,48.021,16,0,0,0,0,21388
20403,43.542,16,0,1,1,6,104123
20404,52.506,16,1,1,0,2,45453
20405,37.953,16,1,1,2,6,111502
20406,51.466,17,1,0,0,3,62347
20407,33.617,18,0,0,0,6,85831
20408,34.203,12,2,0,2,2,44960
20409,32.271,12,0,1,0,1,36238
20410,32.352,11,1,1,0,3,43767
20411,44.616,16,1,0,2,7,144456
20412,55.089,14,1,0,0,6,62279
20413,36.582,12,1,0,0,3,48229
20414,32.458,13,0,1,2,6,63698
20415,56.184,18,1,0,2,3,58897
20416,47.071,16,1,1,2,6,99587
20417,43.617,20,0,0,1,4,72563
20418,52.359,17,1,0,1,7,107895
20419,50.395,12,1,0,0,6,125305
20420,45.885,12,1,0,2,3,51427
20421,49.901,14,0,1,0,7,94725
20422,54.068,13,3,0,1,3,60139
20423,43.726,12,0,1,1,0,28859
20424,56.892,20,1,1,2,3,59498
20425,47.842,13,1,1,0,0,35471
20426,36.531,12,1,0,1,2,37251
20427,52.285,16,1,1,0,3,58300
20428,39.625,10,1,0,0,5,76072
20429,30.564,12,2,0,1,3,52616
20430,48.924,19,1,0,1,3,58446
20431,37.859,16,1,0,2,3,43828
20432,38.319,8,0,1,0,4,73714
20433,35.641,16,1,0,2,4,66096
20434,52.911,12,1,0,0,1,32176
20435,47.786,0,3,0,0,6,90651
20436,37.719,21,2,0,0,1,35151
20437,50.589,9,2,1,0,1,32318
20438,57.742,16,0,1,0,4,65732
20439,42.055,12,2,0,1,1,30037
20440,34.095,16,0,1,1,5,63976
20441,33.113,16,1,0,2,1,36325
20442,46.29,22,0,0,1,6,107203
20443,33.49,12,1,1,0,7,103449
20444,56.302,16,0,0,0,2,48644
20445,36.191,16,1,1,2,1,32541
20446,50.843,16,1,1,1,2,52682
20447,32.537,18,2,1,0,0,28796
20448,47.172,16,1,1,1,3,58493
20449,39.685,16,0,0,0,6,99617
20450,57.278,17,1,0,2,2,43891
20451,53.933,18,0,1,0,6,97198
20452,50.175,18,1,0,0,6,90701
20453,39.605,12,1,1,1,3,45830
20454,42.509,12,1,0,2,6,71950
20455,50.167,17,1,0,1,6,58828
20456,45.01,16,2,0,0,0,26392
20457,39.679,14,1,1,0,3,44320
20458,35.455,12,1,0,0,4,67836
20459,40.251,12,0,0,1,1,34243
20460,30.674,16,0,0,0,1,41335
20461,39.121,17,2,0,0,5,65966
20462,49.887,16,0,0,1,5,65804
20463,47.552,19,0,1,2,1,39065
20464,48.783,13,0,1,0,1,36848
20465,42.532,12,0,0,0,4,49966
20466,39.947,14,1,1,1,3,57177
20467,40.061,11,0,0,1,0,22641
20468,36.942,19,0,0,1,7,81664
20469,38.302,12,1,1,2,7,148480
20470,34.07,16,1,1,2,5,59407
20471,52.472,13,1,0,2,2,53020
20472,38.165,12,0,0,0,2,36280
20473,54.577,12,0,0,0,1,35374
20474,35.188,16,1,1,0,1,33254
20475,32.525,20,2,1,2,6,93456
20476,31.11,10,3,0,0,1,37103
20477,59.901,13,2,1,0,0,33330
20478,32.536,20,0,0,0,6,95342
20479,47.829,13,1,1,1,1,39386
20480,52.508,19,1,0,2,2,52620
20481,49.686,18,0,0,0,6,100907
20482,37.444,16,0,1,2,1,35348
20483,34.826,14,1,0,0,6,70494
20484,35.523,12,1,0,1,0,27787
20485,55.684,12,3,0,1,3,60628
20486,47.769,0,1,0,2,2,44355
20487,47.514,16,0,0,1,6,120635
20488,54.574,16,2,1,2,7,79068
20489,50.315,20,2,0,1,2,42069
20490,42.581,20,1,0,0,2,35205
20491,46.46,16,1,0,0,4,61074
20492,34.619,14,2,1,0,2,44075
20493,53.143,13,2,1,1,5,47153
20494,36.054,14,0,1,0,1,31705
20495,34.13,14,0,1,1,6,121842
20496,50.165,11,0,0,2,4,66557
20497,49.761,12,1,1,2,0,29336
20498,56.304,16,1,1,1,4,63885
20499,55.044,16,0,0,1,5,90246
20500,57.557,16,0,1,2,3,45229
20501,41.583,18,0,0,0,1,37547
20502,44.756,16,0,1,1,1,38645
20503,39.863,14,0,0,2,6,75308
20504,47.052,12,1,0,2,0,28177
20505,53.511,16,0,1,0,2,47556
20506,39.283,14,0,1,0,6,109374
20507,52.637,16,1,1,1,7,83077
20508,48.245,20,0,0,1,7,112486
20509,42.989,18,0,0,1,2,44731
20510,41.679,16,1,0,2,3,48167
20511,56.979,22,0,0,0,6,90598
20512,37.438,16,1,0,0,1,45247
20513,35.418,16,0,1,2,1,32501
20514,42.55,12,0,0,0,4,71793
20515,38.352,16,0,0,2,6,95607
20516,54.421,13,1,0,0,6,110767
20517,36.113,14,0,1,2,1,28292
20518,41.755,17,3,0,2,1,37450
20519,39.54,18,1,1,2,6,98053
20520,30.278,12,1,1,1,2,48535
20521,30.06,12,1,0,2,0,23822
20522,59.87,14,1,1,0,3,44052
20523,43.136,11,1,0,0,1,36915
20524,57.518,14,2,1,1,2,42475
20525,46.488,8,1,1,2,5,88113
20526,50.458,12,0,1,2,0,29948
20527,43.405,12,0,1,2,3,45779
20528,35.674,20,2,0,2,6,60902
20529,52.366,16,1,0,0,4,65533
20530,53.173,16,0,1,1,1,33562
20531,36.995,17,1,0,0,0,27276
20532,33.981,12,1,1,1,4,69264
20533,46.459,14,1,1,0,1,37865
20534,51.739,16,0,0,0,6,65733
20535,38.963,16,1,1,1,5,49668
20536,40.113,18,1,1,1,7,136312
20537,34.692,12,0,1,0,5,72324
20538,32.297,16,0,1,1,0,28156
20539,47.4,13,1,0,2,4,55689
20540,32.92,14,3,0,0,6,96947
20541,59.263,16,0,0,1,3,60442
20542,40.012,16,1,0,1,3,49358
20543,53.992,13,2,0,1,6,89403
20544,48.139,16,0,0,1,2,47739
20545,51.525,17,2,1,2,3,47103
20546,47.821,18,0,0,0,5,79660
20547,49.319,16,2,1,0,6,71694
20548,39.725,12,0,0,2,1,41310
20549,45.33,17,0,0,2,6,72583
20550,48.915,16,0,0,0,6,75441
20551,31.193,19,0,1,1,5,71312
20552,40.213,16,0,0,2,1,37544
20553,44.23,14,3,0,2,6,108854
20554,46.318,16,1,1,0,0,27433
20555,34.514,14,1,0,0,5,56778
20556,36.932,14,0,1,1,4,72556
20557,30.87,16,1,0,0,5,57782
20558,41.369,18,0,1,2,1,32957
20559,56.871,16,1,1,2,3,39414
20560,50.125,20,1,0,2,0,32790
20561,41.304,16,0,1,0,0,29615
20562,34.007,12,1,0,0,6,132753
20563,40.615,18,1,1,2,4,45610
20564,37.75,18,0,0,0,6,107459
20565,41.006,8,1,1,0,1,35636
20566,41.62,14,1,0,0,2,41540
20567,38.03,16,2,0,2,6,97225
20568,52.871,12,1,1,2,1,29937
20569,34.603,18,1,1,0,5,72564
20570,47.362,16,0,0,0,3,52467
20571,59.56,14,1,1,2,0,28460
20572,48.988,14,2,0,2,6,84392
20573,56.886,12,1,0,0,2,47574
20574,34.905,16,0,1,1,3,46481
20575,54.432,18,1,1,0,3,66492
20576,59.359,16,1,1,0,1,38403
20577,50.198,16,3,0,0,2,44026
20578,47.824,14,1,0,0,1,40534
20579,35.148,16,1,0,1,5,77681
20580,45.84,18,1,1,2,1,34894
20581,31.697,14,1,0,2,1,40789
20582,48.86,14,3,0,0,1,40939
20583,50.455,14,2,0,1,2,42962
20584,39.285,16,1,1,2,5,57027
20585,36.451,16,2,0,0,2,35280
20586,50.484,20,1,0,0,3,59046
20587,49.217,12,1,0,2,6,117331
20588,31.467,16,2,0,2,1,30943
20589,43.108,12,0,1,2,3,52031
20590,47.577,14,1,0,0,6,92069
20591,56.764,12,1,1,1,1,34385
20592,39.565,12,1,0,2,2,48340
20593,46.994,16,0,0,2,1,34998
20594,42.733,18,3,0,0,0,28977
20595,34.913,16,1,1,1,7,88896
20596,35.587,20,1,0,2,6,99221
20597,50.773,18,1,1,1,0,29015
20598,39.969,20,1,0,2,2,47752
20599,38.886,14,1,1,1,4,71178
20600,54.055,12,1,1,2,6,90922
20601,45.228,16,1,0,0,2,40522
20602,36.461,13,1,0,0,0,29823
20603,57.629,16,1,1,2,5,49115
20604,32.478,12,1,0,0,2,38647
20605,48.006,16,0,0,1,4,50904
20606,33.697,18,2,1,1,1,34141
20607,46.382,14,2,0,2,6,71785
20608,32.207,16,1,0,2,7,140360
20609,42.298,13,1,1,1,1,28176
20610,47.753,18,0,0,0,6,124387
20611,37.547,20,0,1,0,2,48799
20612,57.006,18,1,1,1,1,39433
20613,55.5,0,1,1,1,5,58378
20614,37.954,12,1,1,2,5,48107
20615,38.068,12,1,1,1,4,58952
20616,42.896,18,0,0,2,5,67562
20617,36.957,18,0,1,1,6,90268
20618,33.207,14,3,0,2,6,73782
20619,40.631,16,1,0,0,6,129533
20620,47.9,16,2,0,0,6,90042
20621,39.135,19,1,0,2,0,34207
20622,46.224,14,0,1,0,1,27252
20623,32.696,12,0,1,1,3,52026
20624,52.082,16,1,0,1,1,36304
20625,43.495,18,1,1,0,3,51268
20626,52.636,13,1,0,0,1,44881
20627,55.306,12,1,0,2,2,37716
20628,51.495,17,0,1,1,4,58786
20629,58.019,16,1,1,0,5,55703
20630,54.734,16,1,1,1,1,39992
20631,45.49,16,3,0,1,0,26104
20632,50.682,20,0,0,0,4,63840
20633,31.673,12,0,1,0,2,42113
20634,44.164,20,0,0,2,4,56966
20635,33.209,13,0,0,2,1,32510
20636,53.249,16,2,1,2,2,38967
20637,49.701,13,1,1,0,0,26744
20638,57.964,12,1,0,1,6,106643
20639,53.24,16,1,1,0,2,38486
20640,50.726,16,2,0,1,6,103373
20641,30.135,16,3,0,2,1,36827
20642,55.736,13,1,1,1,4,67238
20643,30.905,12,1,1,0,5,78032
20644,43.198,12,2,0,1,2,44691
20645,34.37,14,0,0,1,4,65906
20646,45.363,14,1,0,0,2,48574
20647,51.3,16,0,0,2,2,38611
20648,35.613,12,1,0,1,7,108521
20649,53.818,16,0,0,0,2,49725
20650,41.412,12,0,0,1,2,42142
20651,52.077,16,0,0,0,5,47529
20652,57.387,14,1,1,2,0,28017
20653,48.264,17,1,1,2,2,48459
20654,37.149,12,1,0,1,7,109470
20655,31.229,16,0,1,0,4,59031
20656,31.941,16,0,1,0,3,48438
20657,39.769,16,0,1,2,7,118659
20658,42.987,19,2,1,1,1,36602
20659,49.559,16,0,0,0,5,54917
20660,52.386,16,1,0,2,1,33780
20661,37.918,18,1,0,0,3,51547
20662,47.698,16,0,1,0,0,25962
20663,54.172,22,0,0,2,1,39510
20664,51.322,16,1,0,0,1,40382
20665,40.929,16,1,0,0,6,96065
20666,56.937,14,1,1,1,5,70420
20667,48.288,14,0,1,2,2,32875
20668,37.156,9,1,0,1,6,72816
20669,44.137,14,0,1,1,2,37550
20670,50.246,16,1,0,0,2,44576
20671,39.671,12,0,1,0,3,42209
20672,42.732,17,2,0,0,1,36998
20673,48.273,16,1,0,2,1,30423
20674,52.457,12,0,1,2,5,71399
20675,52.473,12,1,1,1,1,31558
20676,42.532,14,0,0,1,4,65548
20677,43.782,12,1,1,1,7,127557
20678,35.461,18,0,0,1,0,24798
20679,55.4,14,2,1,2,5,65009
20680,51.586,16,0,0,0,1,38278
20681,36.806,19,0,0,1,6,109142
20682,57.623,20,1,0,0,5,57242
20683,43.955,12,0,1,0,4,68419
20684,49.252,11,1,1,1,1,47532
20685,54.687,14,1,0,1,1,40774
20686,45.821,11,1,1,0,0,31356
20687,45.247,14,3,0,2,7,118940
20688,55.669,12,1,0,0,1,43594
20689,30.992,14,0,0,2,7,110823
20690,39.62,12,1,0,2,3,58322
20691,38.933,16,0,0,2,5,59421
20692,46.103,16,1,0,1,6,64011
20693,46.279,13,0,1,1,5,50909
20694,31.101,16,1,1,1,7,132856
20695,34.496,16,0,1,0,1,44079
20696,31.6,13,1,1,2,3,43786
20697,33.442,12,3,0,1,2,44171
20698,53.566,13,1,1,1,6,107236
20699,40.539,14,0,0,1,3,43472
20700,48.586,14,2,0,2,3,47786
20701,35.116,19,1,1,2,2,51748
20702,51.617,13,1,0,2,6,97279
20703,47.71,18,1,0,2,2,54621
20704,50.276,19,2,1,0,2,55099
20705,55.219,11,1,0,0,7,110517
20706,33.147,16,1,1,2,0,24337
20707,50.745,16,1,1,2,1,39823
20708,39.033,20,2,0,1,2,57732
20709,45.074,18,2,1,2,5,58784
20710,31.98,12,1,1,0,5,62067
20711,46.358,11,0,1,2,6,112573
20712,31.026,19,1,1,1,6,107680
20713,53.286,18,1,1,2,3,59207
20714,54.924,17,0,1,1,2,34466
20715,31.924,18,0,0,1,3,58237
20716,45.6,16,3,0,0,7,105192
20717,43.616,12,0,0,1,5,56839
20718,42.291,13,1,0,1,5,67046
20719,39.865,12,0,1,2,7,124051
20720,58.609,16,0,1,0,7,143116
20721,43.852,12,2,0,0,0,29782
20722,57.936,14,0,1,1,6,58068
20723,32.912,18,2,1,2,2,38901
20724,41.557,13,1,1,0,3,44011
20725,55.757,16,1,1,0,6,56097
20726,43.898,13,1,0,1,3,61053
20727,54.745,12,0,0,1,3,61485
20728,42.593,20,1,0,1,0,26192
20729,51.133,18,1,0,2,6,83062
20730,38.242,16,0,1,0,3,45649
20731,31.731,13,1,1,0,1,37158
20732,30.502,17,1,1,1,5,64599
20733,38.562,14,0,0,0,3,50571
20734,42.007,16,1,1,1,0,23115
20735,58.223,0,0,1,2,6,112300
20736,33.794,12,3,0,2,6,101814
20737,40.947,12,1,1,0,3,63820
20738,56.548,16,1,0,2,3,42517
20739,57.345,20,1,0,1,1,36119
20740,42.389,0,1,1,0,0,27322
20741,42.311,16,1,1,1,6,71835
20742,40.642,17,1,0,0,7,122515
20743,31.593,16,0,0,1,6,61130
20744,54.711,16,0,1,2,3,66533
20745,45.844,16,0,0,1,4,48970
20746,55.484,14,1,0,0,5,63579
20747,36.866,16,1,1,1,0,30341
20748,35.396,14,0,0,1,0,32250
20749,31.536,14,0,1,1,1,33766
20750,38.89,18,0,1,2,0,27050
20751,44.693,16,1,0,1,2,59021
20752,43.809,12,1,1,1,0,26564
20753,57.725,14,1,1,0,2,32797
20754,58.798,14,0,1,2,0,22491
20755,48.995,20,1,0,2,7,115384
20756,53.17,14,1,0,0,3,46682
20757,48.816,12,0,1,2,2,48088
20758,34.389,13,0,0,1,7,112620
20759,38.783,12,1,0,2,5,43358
20760,46.36,17,2,1,0,6,97188
20761,48.973,12,1,0,2,6,122693
20762,57.299,14,0,0,0,4,72790
20763,45.301,16,1,1,0,4,57831
20764,35.011,13,1,1,1,4,53891
20765,31.086,16,2,1,1,1,28530
20766,43.71,16,1,1,0,4,50320
20767,38.857,9,0,1,1,2,35722
20768,56.713,14,1,1,0,5,65663
20769,53.353,19,0,1,1,6,97075
20770,41.731,14,1,1,1,1,44468
20771,33.447,14,1,0,2,2,59999
20772,39.225,16,1,0,1,6,82470
20773,40.152,12,1,0,2,4,74686
20774,39.032,13,0,0,1,2,42122
20775,36.471,12,1,1,0,0,32296
20776,35.099,14,0,1,2,6,107406
20777,47.929,14,0,1,1,1,38182
20778,49.951,18,0,1,2,5,86051
20779,31.107,12,1,1,0,0,25538
20780,30.418,16,1,1,1,6,118638
20781,35.092,12,0,1,0,1,28650
20782,35.03,21,1,1,1,1,33835
20783,31.355,12,2,0,1,5,69791
20784,45.096,16,1,1,1,5,47732
20785,51.067,14,1,1,1,6,85547
20786,58.702,12,0,0,0,2,40670
20787,47.239,14,0,0,2,3,50759
20788,33.968,19,1,1,1,6,77506
20789,47.515,18,1,0,1,3,49249
20790,57.542,14,2,1,0,6,107720
20791,33.139,12,0,0,1,6,102546
20792,50.783,16,0,1,0,3,50174
20793,37.59,12,0,0,2,1,29877
20794,36.789,20,0,0,0,6,107226
20795,45.267,14,1,0,0,6,105650
20796,34.209,18,1,1,1,7,110282
20797,51.784,13,0,0,1,5,68160
20798,40.87,0,3,1,0,3,50665
20799,42.761,12,1,0,2,4,62771
20800,46.476,14,2,0,0,3,61946
20801,31.775,16,1,0,1,4,74393
20802,41.161,12,1,0,0,6,90266
20803,50.055,16,1,1,1,2,42604
20804,38.188,17,1,1,2,7,119440
20805,55.224,11,0,0,2,5,55864
20806,57.002,12,1,0,1,6,81191
20807,37.218,16,2,1,1,3,43839
20808,47.404,12,1,1,0,3,63135
20809,34.106,16,1,1,1,6,75981
20810,43.051,12,1,0,0,3,46262
20811,42.678,17,1,0,0,0,29569
20812,37.297,12,0,1,1,7,115432
20813,39.774,14,1,0,2,7,108662
20814,52.894,18,1,1,0,1,40404
20815,58.059,14,0,1,1,1,27797
20816,59.536,16,1,1,2,7,116355
20817,39.149,12,0,1,1,3,44626
20818,55.527,17,1,1,2,1,33436
20819,46.331,16,0,0,1,4,75562
20820,31.212,12,3,0,2,7,126971
20821,32.193,13,1,0,2,1,26892
20822,48.983,16,1,1,0,2,45236
20823,48.581,16,1,0,1,2,38839
20824,36.941,13,1,1,0,0,25579
20825,34.173,12,1,1,1,5,68565
20826,42.985,12,1,1,1,3,51982
20827,39.958,16,0,1,2,5,60009
20828,38.363,18,2,0,0,3,44458
20829,52.161,12,3,0,2,4,58002
20830,37.011,18,1,0,1,5,64944
20831,39.092,12,0,1,0,1,38116
20832,42.159,16,2,1,0,6,96249
20833,35.622,12,0,0,0,3,43314
20834,35.477,17,0,1,1,4,57740
20835,39.14,18,0,1,2,2,48189
20836,49.112,16,1,1,1,5,58872
20837,33.85,18,0,0,0,6,101737
20838,31.095,16,0,1,2,5,79955
20839,45.919,17,0,0,1,1,35783
20840,44.545,17,1,1,0,3,43878
20841,34.581,16,2,0,1,5,79991
20842,40.708,14,0,1,0,1,37956
20843,45.694,14,1,1,1,2,46421
20844,50.916,14,1,1,2,5,71815
20845,44.739,20,0,0,2,0,29136
20846,50.605,14,0,0,0,2,41399
20847,50.449,20,1,1,2,6,107280
20848,50.791,16,1,1,0,2,45319
20849,47.608,16,3,0,1,6,62686
20850,58.696,20,1,0,2,6,85631
20851,47.758,12,0,1,2,3,46044
20852,51.921,16,1,1,2,4,69752
20853,44.412,14,0,1,0,4,57147
20854,31.406,12,1,0,2,3,48890
20855,40.891,19,1,1,1,4,53895
20856,34.922,14,0,0,2,4,77057
20857,49.404,13,0,1,1,0,21706
20858,32.716,13,1,1,2,0,26671
20859,33.454,16,0,1,1,3,42529
20860,36.403,16,0,0,1,2,46616
20861,52.383,21,0,1,0,6,77015
20862,43.9,12,1,0,0,6,86475
20863,44.592,12,1,0,1,7,118989
20864,55.438,18,2,1,2,2,50048
20865,32.784,13,1,1,0,6,126037
20866,30.694,12,0,1,1,1,26743
20867,40.71,16,1,0,2,0,35424
20868,39.747,13,0,1,1,4,74368
20869,57.485,16,1,0,1,0,27357
20870,50.884,14,1,1,0,1,45149
20871,41.034,16,1,0,2,4,56576
20872,52.269,16,1,0,0,6,102004
20873,39.759,18,0,1,2,6,129564
20874,41.229,19,1,1,1,3,40721
20875,33.023,13,1,1,2,4,68167
20876,37.473,14,1,0,0,4,63823
20877,48.206,16,1,0,0,5,59234
20878,42.87,12,0,0,1,1,32542
20879,48.965,18,2,0,2,3,62423
20880,35.792,16,1,1,0,4,70424
20881,48.636,16,2,0,0,5,67499
20882,46.093,16,1,1,1,6,100218
20883,33.984,12,1,0,1,2,39219
20884,41.619,16,1,0,2,6,92090
20885,47.796,12,0,1,2,5,78082
20886,44.041,14,0,1,2,1,33415
20887,37.525,12,0,0,2,4,60268
20888,33.988,16,1,1,1,0,26951
20889,40.956,16,2,0,0,7,107071
20890,51.691,16,2,1,1,2,53366
20891,33.436,17,1,0,1,0,24416
20892,54.857,12,1,0,2,2,41029
20893,42.795,14,1,0,2,7,129388
20894,51.638,17,1,0,2,3,59986
20895,31.207,19,1,0,2,2,34267
20896,55.353,17,1,1,0,5,66774
20897,30.475,16,2,0,2,3,45400
20898,53.229,16,1,1,1,1,38466
20899,37.251,16,1,1,1,2,37262
20900,46.99,17,3,0,2,1,34047
20901,58.134,16,0,1,0,7,137602
20902,54.62,21,0,0,0,5,69769
20903,58.753,14,1,0,2,1,28961
20904,40.337,14,0,0,2,1,26919
20905,59.042,16,1,1,2,3,55022
20906,36.432,18,1,0,0,7,89286
20907,44.572,16,2,0,2,1,32033
20908,33.374,16,0,0,2,7,145849
20909,33.85,21,0,0,1,0,26657
20910,51.436,12,1,0,0,1,37444
20911,49.309,14,0,0,2,1,32733
20912,38.22,16,0,1,0,6,93878
20913,43.263,13,1,0,0,6,79056
20914,46.774,14,1,0,0,3,52602
20915,42.204,18,1,0,2,3,46330
20916,46.365,17,1,1,1,2,40890
20917,31.232,16,0,1,1,1,30268
20918,47.658,20,1,1,0,3,43762
20919,40.844,14,2,0,1,7,103269
20920,57.187,20,0,0,0,5,84489
20921,39.171,16,1,1,2,5,85278
20922,54.052,14,0,1,1,0,25472
20923,46.023,14,0,0,0,0,37458
20924,52.646,13,1,1,1,6,106351
20925,38.186,12,1,0,2,4,68768
20926,37.903,16,1,0,2,5,74278
20927,41.431,12,1,0,0,0,31274
20928,54.535,16,0,1,0,4,61206
20929,34.908,16,1,0,2,1,37595
20930,35.367,17,1,0,1,6,76114
20931,37.277,16,0,1,1,3,56656
20932,37.849,12,1,0,1,5,90363
20933,41.475,18,1,0,0,6,111432
20934,39.425,16,0,1,1,3,47210
20935,52.542,16,1,1,1,0,29218
20936,54.563,18,0,1,2,6,88035
20937,55.699,16,0,0,0,2,42930
20938,37.95,16,0,1,2,5,91116
20939,55.794,14,1,0,0,2,44465
20940,38.398,12,0,1,2,2,45392
20941,39.176,18,1,0,1,4,77387
20942,48.873,20,1,0,0,2,41927
20943,38.951,16,0,0,0,2,33647
20944,34.6,17,0,1,2,4,73640
20945,57.777,18,1,1,1,0,24834
20946,54.591,12,1,0,2,0,23987
20947,40.757,17,1,0,0,2,45517
20948,44.942,18,0,1,0,2,43865
20949,44.005,14,1,0,2,3,59026
20950,44.247,16,0,1,1,2,45195
20951,52.707,20,1,0,1,7,109550
20952,35.157,12,0,1,1,1,31589
20953,35.021,11,1,0,2,6,124876
20954,47.781,16,1,1,1,3,40849
20955,46.19,12,0,0,1,3,50339
20956,48.436,14,1,0,0,3,64841
20957,48.132,12,3,0,2,7,121199
20958,57.323,12,1,0,0,5,61739
20959,52.831,12,1,1,2,2,44764
20960,42.871,12,0,0,2,7,99649
20961,53.1,12,1,0,2,7,121445
20962,49.374,16,1,1,2,6,91623
20963,36.955,16,0,0,0,3,56135
20964,44.112,14,2,1,2,5,59381
20965,56.639,12,1,1,1,2,45833
20966,38.334,17,0,0,2,7,132109
20967,46.256,16,0,1,0,1,43286
20968,46.297,16,1,1,0,3,39990
20969,30.268,16,0,0,2,3,47117
20970,41.804,16,1,1,1,0,34256
20971,51.556,14,0,1,1,6,83589
20972,51.567,20,1,1,2,5,80412
20973,59.152,12,1,1,2,2,39876
20974,59.661,12,1,0,2,5,94286
20975,37.945,16,1,0,2,6,112752
20976,55.848,18,1,1,2,6,95788
20977,52.328,16,0,0,0,3,54845
20978,47.833,12,0,1,0,5,73670
20979,33.463,12,1,0,2,3,56922
20980,30.215,16,1,1,0,6,103870
20981,43.2,12,0,0,2,1,39140
20982,59.122,16,1,1,0,5,80925
20983,54.593,16,1,1,2,2,57400
20984,56.525,18,0,1,0,3,62103
20985,31.317,12,2,0,0,2,40912
20986,45.815,17,1,0,1,2,46284
20987,41.954,14,1,0,2,3,47917
20988,43.308,19,0,1,2,5,89801
20989,48.203,13,1,0,0,0,33294
20990,36.326,18,1,0,0,7,78086
20991,34.412,12,1,1,1,6,90028
20992,35.039,18,2,0,1,0,21714
20993,56.155,16,0,0,0,5,81954
20994,37.963,18,0,1,1,6,90551
20995,54.567,16,1,0,2,4,66854
20996,40.278,12,2,0,1,0,29541
20997,30.656,18,1,1,1,7,88598
20998,38.846,12,1,0,0,5,49996
20999,49.616,12,1,0,0,6,87087
21000,46.538,12,0,1,0,6,82619
21001,46.099,16,1,1,0,6,123963
21002,47.055,14,1,0,2,6,132043
21003,56.979,12,1,0,2,4,66954
21004,39.907,16,0,1,2,0,37168
21005,30.647,16,1,0,2,6,123572
21006,46.308,13,0,1,0,2,43492
21007,49.444,14,0,0,1,1,29069
21008,30.718,16,2,1,2,1,41041
